Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GA,F5,0.13365554809570312,453067397.58721745,453067397.58721745,453067397.58721745,441625057.3728652,425213899.9282922,407486972.8169351,400852734.6678919,385446738.94627726,385446738.94627726,358058993.92289656,358058993.92289656,358058993.92289656,358058993.92289656,358058993.92289656,341706355.3241285,307329995.2609491,281543195.1185122,281543195.1185122,280398420.4426385,255389418.30860972,223543923.72718126,223543923.72718126,223543923.72718126,218346386.5172318,218346386.5172318,213974783.39469728,201324331.54603764,192630679.41941932,192630679.41941932,186134900.29538822,185275369.64301503,169807066.68064687,169807066.68064687,169807066.68064687,146599499.2540589,144741859.2172954,144741859.2172954,144741859.2172954,134901120.5115786,134901120.5115786,134901120.5115786,134901120.5115786,124405239.8284123,118589515.91505757,118589515.91505757,118589515.91505757,112999270.31671791,112999270.31671791,105249656.5349196,105249656.5349196
GA,F5,0.12765884399414062,570676848.2628593,547663355.6260217,547663355.6260217,547663355.6260217,431646062.4014619,431646062.4014619,418777651.4933081,348172699.2717225,348172699.2717225,348172699.2717225,290790039.6815424,290790039.6815424,266469885.54276258,266469885.54276258,255207884.091755,247332326.82714984,236840320.0311198,236840320.0311198,187969564.59381536,176766041.7085623,176766041.7085623,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,158957880.80471283,149961098.97980785,145123924.40096518,142400466.72834834,142400466.72834834,142400466.72834834,142400466.72834834,142400466.72834834,142400466.72834834,142400466.72834834,142400466.72834834,139367676.13175276,138012467.4064066,126718700.89614587,126718700.89614587,126718700.89614587,126718700.89614587,126718700.89614587,123995243.22352904,114037336.41263756,114037336.41263756
GA,F5,0.1655728816986084,421479180.6856189,421479180.6856189,421479180.6856189,421479180.6856189,420148256.43107283,391859713.80322796,391859713.80322796,382939851.5331742,365745787.85517573,362968038.0797164,332180020.7872125,332180020.7872125,320931002.9496007,263710040.40085235,263710040.40085235,239584027.10430914,239584027.10430914,239584027.10430914,239505904.58614203,239505904.58614203,220989303.39435297,166953478.1051761,163593483.52784196,142658776.6415594,142658776.6415594,142658776.6415594,117348902.83869526,117348902.83869526,117348902.83869526,117348902.83869526,117348902.83869526,110781352.46280558,110781352.46280558,107405433.44910038,107404897.77034244,107404897.77034244,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,87717490.45995389,85673464.88163355,85673464.88163355,85595342.36346646,72768912.0614031,72768912.0614031
GA,F5,0.1411285400390625,446048531.6974637,406684525.8042564,406684525.8042564,340795882.5918279,330035111.0916918,328713374.8493632,328713374.8493632,328713374.8493632,292459025.18992513,260354867.00513983,260354867.00513983,260354867.00513983,249930088.32295218,244208579.56772548,244208579.56772548,224983407.26384476,212753131.5990723,212753131.5990723,212492171.79526666,212492171.79526666,210439685.3392801,210439685.3392801,196591017.08915645,196591017.08915645,168835770.07270208,168835770.07270208,168835770.07270208,160687142.41205588,160687142.41205588,160687142.41205588,152797244.34509036,152797244.34509036,152797244.34509036,152759590.29624286,124778475.40308848,124778475.40308848,124778475.40308848,119370365.25090072,117605105.1247595,117605105.1247595,117605105.1247595,117605105.1247595,117605105.1247595,117605105.1247595,104250732.71592018,104250732.71592018,103946245.54301733,103946245.54301733,103946245.54301733,103946245.54301733
GA,F5,0.1296532154083252,569525196.9249418,569525196.9249418,569525196.9249418,499793359.2613783,495746855.5654184,428975663.9818016,428975663.9818016,428975663.9818016,428975663.9818016,428799103.31192863,395019139.41712534,395019139.41712534,395019139.41712534,371916099.4204693,346268458.8805137,346268458.8805137,346268458.8805137,313307319.9915906,313307319.9915906,313307319.9915906,313307319.9915906,313307319.9915906,307049483.3941916,293546137.19499695,293546137.19499695,293546137.19499695,293014548.1442884,293014548.1442884,286706615.09689975,271492690.91464984,271492690.91464984,271492690.91464984,265408714.07043302,265408714.07043302,265408714.07043302,265408714.07043302,265408714.07043302,245618757.54797396,245618757.54797396,245618757.54797396,242504564.31218415,242504564.31218415,242504564.31218415,242504564.31218415,223228317.43169326,222492784.1259805,222492784.1259805,222492784.1259805,211391136.99741974,190565636.37829208
GA,F5,0.1416330337524414,453799497.237153,416627871.10060984,360701251.7606085,360701251.7606085,356605390.4491045,355122234.58106136,352218689.2184036,352218689.2184036,352218689.2184036,318551295.7533249,318551295.7533249,312972278.57377774,291264663.00443137,278848600.4269108,278848600.4269108,278848600.4269108,278848600.4269108,265277592.65377057,247548504.0264729,247548504.0264729,247548504.0264729,247548504.0264729,247548504.0264729,247548504.0264729,231134401.392274,231134401.392274,231134401.392274,214473353.48286504,190492585.06029406,180396694.6316693,180396694.6316693,180396694.6316693,180396694.6316693,180396694.6316693,171496864.80168816,171496864.80168816,171496864.80168816,166098261.1817135,166098261.1817135,166098261.1817135,166098261.1817135,157299345.90344828,139035697.1925473,139035697.1925473,139035697.1925473,139035697.1925473,139035697.1925473,139035697.1925473,139035697.1925473,120896923.0244182
GA,F5,0.13164782524108887,504938340.13359493,413839834.1977741,413839834.1977741,411175097.73148197,411175097.73148197,410040616.18643516,410040616.18643516,370673196.7767251,340172757.14178485,246106527.35516453,246106527.35516453,246106527.35516453,246106527.35516453,231210348.46327454,223236240.34662023,199475606.03725055,172653225.53617775,172653225.53617775,172653225.53617775,163129281.72834837,152286584.72633648,152286584.72633648,152286584.72633648,129596346.3586491,129596346.3586491,129596346.3586491,114630817.19903947,110237615.20065996,92990703.96915302,92990703.96915302,92990703.96915302,92396120.59535812,92396120.59535812,92396120.59535812,92396120.59535812,92396120.59535812,92396120.59535812,92396120.59535812,92396120.59535812,77270585.74648774,74665881.41843033,66892131.23081224,64192841.07870831,63749889.021712095,57176439.64270915,57176439.64270915,57176439.64270915,57176439.64270915,57176439.64270915,57176439.64270915
GA,F5,0.14817595481872559,560007651.0778234,497174514.80974,496042912.76379305,496042912.76379305,479544386.4115576,468050099.2606263,467876717.70747,439018205.0671855,433194115.4637738,433194115.4637738,402852065.0093426,364518936.079516,364518936.079516,337134082.60253114,325484195.88706154,325484195.88706154,318318050.4760929,307341833.33522564,302860387.21731746,298444895.97692305,257649432.81362158,257649432.81362158,248657549.22944665,248657549.22944665,240071347.21425802,234104086.82965022,231189307.18248135,229175258.63929695,229175258.63929695,229175258.63929695,216273072.71836475,216273072.71836475,216273072.71836475,172160200.55154854,172160200.55154854,172160200.55154854,172160200.55154854,172160200.55154854,172160200.55154854,172160200.55154854,172160200.55154854,164446326.85915768,164446326.85915768,164446326.85915768,164446326.85915768,164446326.85915768,164446326.85915768,159192518.93106285,159192518.93106285,159192518.93106285
GA,F5,0.11469173431396484,425435583.01931375,425435583.01931375,425435583.01931375,358493475.31141174,358493475.31141174,342318618.9382953,317610746.132707,317610746.132707,317573733.82919586,296470908.14553463,287488311.9716412,276548076.9791962,222976485.01092142,222976485.01092142,222976485.01092142,212359189.39218,212359189.39218,193423921.69656867,193423921.69656867,189194753.6771876,189194753.6771876,189194753.6771876,189194753.6771876,175902249.5783747,175902249.5783747,160913440.63432038,145925103.96232617,145925103.96232617,139008771.37251803,139008771.37251803,139008771.37251803,139008771.37251803,138276208.3867833,134775440.93771425,121540281.04697098,121223971.30026741,121223971.30026741,121205061.03923869,121205061.03923869,121205061.03923869,114085898.19752449,114085898.19752449,114085898.19752449,114085898.19752449,108454628.12256536,108454628.12256536,108054880.91157994,108054880.91157994,108054880.91157994,108054880.91157994
GA,F5,0.12466692924499512,414612019.52480096,414612019.52480096,408037741.8974202,383923994.7739011,354637368.8829746,344347985.6057933,344347985.6057933,344347985.6057933,344347985.6057933,285920880.7728681,285920880.7728681,285920880.7728681,285920880.7728681,282951561.1548887,226385205.64618382,226385205.64618382,226385205.64618382,208082425.56007227,208082425.56007227,208082425.56007227,207507985.10482827,205841420.12045753,186467048.4980567,186467048.4980567,186467048.4980567,174108653.57248256,170539439.1156284,170539439.1156284,166140535.93246052,148700841.752268,148700841.752268,148700841.752268,141830567.73437327,141772507.37815803,131066802.39134341,131066802.39134341,131066802.39134341,130260915.87240922,130260915.87240922,130260915.87240922,125055485.17690806,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487,124196528.3734487
GA,F8,0.12352705001831055,-2181.699666291386,-2935.688242684399,-3212.3663049308025,-3425.4345269138375,-3803.301421509412,-4370.3587929010755,-4370.3587929010755,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-4598.999850463681,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5385.574382207854,-5541.75643309961,-5646.701451673289,-5737.6850406245,-5770.917558128176,-5770.917558128176,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-5967.599120653434,-6225.213010044867,-6225.213010044867
